personId,season,firstName,lastName,guard,forward,center,gamesPlayed,points,assists,blocks,steals,reboundsTotal,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,trueShootingAttempts,ts,fantasyPoints,br_id
201951,2010,Ty,Lawson,1,0,0,63,8.222222222222221,3.111111111111111,0.0317460317460317,0.7142857142857143,1.8888888888888888,1.2857142857142858,5.904761904761905,3.031746031746032,1.2857142857142858,0.5396825396825397,2.142857142857143,1.619047619047619,6.847619047619048,0.6003708854891051,16.134920634920633,
178,2001,Olden,Polynice,0,1,1,81,5.296296296296297,0.382716049382716,0.9506172839506172,0.3333333333333333,4.666666666666667,0.9629629629629628,5.1234567901234565,2.54320987654321,0.0123456790123456,0.0,0.8024691358024691,0.2098765432098765,5.476543209876543,0.4835437330928765,16.080246913580247,polynol01
101123,2007,Gerald,Green,1,1,0,81,10.407407407407408,1.0246913580246917,0.2962962962962963,0.5061728395061729,2.567901234567901,1.4814814814814814,9.123456790123456,3.8271604938271606,3.185185185185185,1.1728395061728396,1.962962962962963,1.5802469135802468,9.987160493827162,0.5210393591772151,16.04320987654321,
105,2001,Dan,Majerle,1,1,0,53,5.037735849056604,1.660377358490566,0.2830188679245283,1.0,3.1320754716981134,0.660377358490566,4.886792452830188,1.6415094339622642,3.4150943396226414,1.0754716981132075,0.8301886792452831,0.6792452830188679,5.252075471698113,0.4795947693634143,16.037735849056602,
201156,2009,Nick,Young,1,1,0,82,10.878048780487806,1.1585365853658536,0.2439024390243902,0.4756097560975609,1.829268292682927,1.1219512195121952,9.21951219512195,4.097560975609756,2.0,0.6829268292682927,2.3536585365853657,2.0,10.255121951219513,0.5303714978832708,15.993902439024394,
101177,2008,Fabricio,Oberto,0,0,1,82,4.841463414634147,1.1585365853658536,0.2439024390243902,0.4512195121951219,5.243902439024391,0.6219512195121951,3.609756097560976,2.1951219512195124,0.0121951219512195,0.0,0.7439024390243902,0.4512195121951219,3.9370731707317073,0.6148556560525338,15.981707317073171,
2457,2007,Jannero,Pargo,1,0,0,82,9.158536585365852,2.475609756097561,0.048780487804878,0.6463414634146342,2.1951219512195124,1.4878048780487805,8.439024390243903,3.451219512195122,2.548780487804878,0.9878048780487804,1.4878048780487805,1.2682926829268293,9.093658536585366,0.5035672138182599,15.96951219512195,
200826,2009,J.J.,Barea,1,0,0,78,7.910256410256411,3.448717948717949,0.0641025641025641,0.4743589743589743,2.269230769230769,1.3461538461538465,7.141025641025641,3.1538461538461537,1.9743589743589745,0.7051282051282052,1.1923076923076923,0.8974358974358975,7.665641025641026,0.515955311747391,15.948717948717947,
201603,2010,Sonny,Weems,1,1,0,68,7.617647058823529,1.4852941176470589,0.3676470588235294,0.5735294117647058,2.823529411764706,0.9558823529411764,6.735294117647059,3.4705882352941178,0.2205882352941176,0.0294117647058823,0.9411764705882352,0.6470588235294118,7.149411764705882,0.5327464209313806,15.933823529411764,
2206,2003,Rodney,White,0,1,0,72,9.02777777777778,1.6805555555555556,0.4444444444444444,0.625,2.958333333333333,2.1666666666666665,8.86111111111111,3.611111111111111,1.8611111111111112,0.4444444444444444,1.7361111111111112,1.3611111111111112,9.625,0.468975468975469,15.93055555555556,
101143,2008,Travis,Diener,1,0,0,66,6.909090909090909,3.803030303030303,0.0606060606060606,0.5303030303030303,1.7424242424242424,0.8333333333333334,6.515151515151516,2.409090909090909,3.5303030303030303,1.121212121212121,1.0757575757575757,0.9696969696969696,6.988484848484849,0.4943196600468302,15.924242424242427,
1065,2002,Erick,Strickland,1,0,0,78,7.769230769230769,2.358974358974359,0.0128205128205128,0.717948717948718,2.730769230769231,1.205128205128205,6.256410256410256,2.435897435897436,3.1666666666666665,1.2179487179487178,1.9871794871794872,1.6794871794871795,7.13076923076923,0.5447680690399137,15.916666666666666,
201161,2009,Daequan,Cook,1,0,0,75,9.146666666666668,0.9466666666666668,0.1333333333333333,0.52,2.52,0.56,8.6,3.2266666666666666,5.266666666666667,2.04,0.7466666666666667,0.6533333333333333,8.928533333333332,0.5122155187862135,15.84,
